Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM
7/19/2011,2011,Arlington WI,Building,R2,July,Corn,Annual,30.2055,90,1.52,2.28,27.17,24,24,0.590522581,2.3375,6.6825,230,55,4.5
7/19/2011,2011,Arlington WI,Building,R3,July,Corn,Annual,28.5379,135,1.52,2.28,27.17,24,24,0.626254839,205.81,217.03,260,55,3.866666667
7/19/2011,2011,Arlington WI,Building,R4,July,Corn,Annual,3.08146,67,1.52,2.28,27.17,24,24,0.628135484,2.145,10.945,270,60,4.25
7/19/2011,2011,Arlington WI,Building,R5,July,Corn,Annual,5.84104,67,1.52,2.28,27.17,24,24,0.423145161,2.695,5.995,265,125,3.766666667
8/2/2011,2011,Arlington WI,Building,R1,August,Corn,Annual,2.10261,135,0,10.42,26.43,38,38,0.283977419,42.4325,57.1175,280,65,3.583333333
8/2/2011,2011,Arlington WI,Building,R2,August,Corn,Annual,12.4047,90,0,10.42,26.43,38,38,0.477683871,2.8325,10.9725,230,55,4.5
8/2/2011,2011,Arlington WI,Building,R3,August,Corn,Annual,4.14172,135,0,10.42,26.43,38,38,0.406689516,3.795,23.6775,260,55,3.866666667
8/2/2011,2011,Arlington WI,Building,R4,August,Corn,Annual,1.39906,67,0,10.42,26.43,38,38,0.41186129,15.0975,106.5075,270,60,4.25
8/2/2011,2011,Arlington WI,Building,R5,August,Corn,Annual,1.95474,67,0,10.42,26.43,38,38,0.453235484,32.8625,109.9725,265,125,3.766666667
8/14/2011,2011,Arlington WI,Building,R1,August,Corn,Annual,7.21128,135,11.43,16.26,17.36,50,50,0.487087097,4.7575,5.9675,280,65,3.583333333
8/14/2011,2011,Arlington WI,Building,R2,August,Corn,Annual,12.0895,90,11.43,16.26,17.36,50,50,0.481445161,5.0875,16.28,230,55,4.5
8/14/2011,2011,Arlington WI,Building,R3,August,Corn,Annual,6.43602,135,11.43,16.26,17.36,50,50,0.347919355,21.5325,14.9325,260,55,3.866666667
8/14/2011,2011,Arlington WI,Building,R4,August,Corn,Annual,2.06785,67,11.43,16.26,17.36,50,50,0.372367742,125.9225,131.5325,270,60,4.25
8/14/2011,2011,Arlington WI,Building,R5,August,Corn,Annual,23.3865,67,11.43,16.26,17.36,50,50,0.383651613,2.2,4.785,265,125,3.766666667
8/29/2011,2011,Arlington WI,Building,R1,August,Corn,Annual,0.420652,135,0,9.65,16.72,65,65,0.347919355,33.66,109.615,280,65,3.583333333
8/29/2011,2011,Arlington WI,Building,R2,August,Corn,Annual,2.26969,90,0,9.65,16.72,65,65,0.293380645,55.935,103.345,230,55,4.5
8/29/2011,2011,Arlington WI,Building,R3,August,Corn,Annual,0.807298,135,0,9.65,16.72,65,65,0.323470968,69.1625,114.675,260,55,3.866666667
8/29/2011,2011,Arlington WI,Building,R4,August,Corn,Annual,0.846749,67,0,9.65,16.72,65,65,0.366725806,22.99,105.27,270,60,4.25
8/29/2011,2011,Arlington WI,Building,R5,August,Corn,Annual,3.65028,67,0,9.65,16.72,65,65,0.334754839,18.9475,73.37,265,125,3.766666667
9/12/2011,2011,Arlington WI,Building,R1,September,Corn,Annual,0.557331,135,0,0,20.99,79,79,0.372837903,6.6,1.0725,280,65,3.583333333
9/12/2011,2011,Arlington WI,Building,R2,September,Corn,Annual,2.41144,90,0,0,20.99,79,79,0.413741935,57.9425,107.965,230,55,4.5
9/12/2011,2011,Arlington WI,Building,R3,September,Corn,Annual,1.7489,135,0,0,20.99,79,79,0.379890323,18.315,74.91,260,55,3.866666667
9/12/2011,2011,Arlington WI,Building,R4,September,Corn,Annual,0.642141,67,0,0,20.99,79,79,0.270812903,3.0525,28.05,270,60,4.25
9/12/2011,2011,Arlington WI,Building,R5,September,Corn,Annual,8.27226,67,0,0,20.99,79,79,0.426906452,3.85,23.595,265,125,3.766666667
9/26/2011,2011,Arlington WI,Building,R1,September,Corn,Annual,4.43716,135,27.69,35.05,12.48,93,93,0.740974194,3.74,3.905,280,65,3.583333333
9/26/2011,2011,Arlington WI,Building,R2,September,Corn,Annual,12.1705,90,27.69,35.05,12.48,93,93,0.633777419,3.7675,9.5975,230,55,4.5
9/26/2011,2011,Arlington WI,Building,R3,September,Corn,Annual,2.5705,135,27.69,35.05,12.48,93,93,0.677032258,3.245,6.49,260,55,3.866666667
9/26/2011,2011,Arlington WI,Building,R4,September,Corn,Annual,4.53434,67,27.69,35.05,12.48,93,93,0.671390323,4.9225,21.12,270,60,4.25
9/26/2011,2011,Arlington WI,Building,R5,September,Corn,Annual,20.5536,67,27.69,35.05,12.48,93,93,0.665748387,3.74,80.7675,265,125,3.766666667
10/17/2011,2011,Arlington WI,Building,R1,October,Corn,Annual,1.10261,135,0,31.24,7.66,114,114,0.677032258,14.795,71.2525,280,65,3.583333333
10/17/2011,2011,Arlington WI,Building,R2,October,Corn,Annual,7.29915,90,0,31.24,7.66,114,114,0.628135484,28.4625,84.425,230,55,4.5
10/17/2011,2011,Arlington WI,Building,R3,October,Corn,Annual,2.45959,135,0,31.24,7.66,114,114,0.669509677,2.42,18.4525,260,55,3.866666667
10/17/2011,2011,Arlington WI,Building,R4,October,Corn,Annual,2.00759,67,0,31.24,7.66,114,114,0.692077419,2.1175,38.8025,270,60,4.25
10/17/2011,2011,Arlington WI,Building,R5,October,Corn,Annual,13.5619,67,0,31.24,7.66,114,114,0.705241935,2.255,57.915,265,125,3.766666667
10/31/2011,2011,Arlington WI,Building,R1,October,Corn,Annual,1.10123,135,1.02,2.8,4.43,128,128,0.716525806,12.14125,44.6875,280,65,3.583333333
10/31/2011,2011,Arlington WI,Building,R2,October,Corn,Annual,2.46611,90,1.02,2.8,4.43,128,128,0.665748387,16.15625,53.83125,230,55,4.5
10/31/2011,2011,Arlington WI,Building,R3,October,Corn,Annual,4.29192,135,1.02,2.8,4.43,128,128,0.692077419,3.03875,12.08625,260,55,3.866666667
10/31/2011,2011,Arlington WI,Building,R4,October,Corn,Annual,0.910366,67,1.02,2.8,4.43,128,128,0.673270968,3.1625,38.15625,270,60,4.25
10/31/2011,2011,Arlington WI,Building,R5,October,Corn,Annual,0.978523,67,1.02,2.8,4.43,128,128,0.613090323,3.47875,31.46,265,125,3.766666667
11/14/2011,2011,Arlington WI,Building,R1,November,Corn,Annual,0.32218,135,0,73.4,5.07,142,142,0.720287097,9.4875,18.1225,280,65,3.583333333
11/14/2011,2011,Arlington WI,Building,R2,November,Corn,Annual,4.05853,90,0,73.4,5.07,142,142,0.660106452,3.85,23.2375,230,55,4.5
11/14/2011,2011,Arlington WI,Building,R3,November,Corn,Annual,9.46273,135,0,73.4,5.07,142,142,0.716525806,3.6575,5.72,260,55,3.866666667
11/14/2011,2011,Arlington WI,Building,R4,November,Corn,Annual,2.91874,67,0,73.4,5.07,142,142,0.6413,4.2075,37.51,270,60,4.25
11/14/2011,2011,Arlington WI,Building,R5,November,Corn,Annual,0.271799,67,0,73.4,5.07,142,142,0.673270968,4.7025,5.005,265,125,3.766666667
11/28/2011,2011,Arlington WI,Building,R1,November,Corn,Annual,0.530609,135,7.87,7.87,-2.31,156,156,0.667629032,6.5725,13.7775,280,65,3.583333333
11/28/2011,2011,Arlington WI,Building,R2,November,Corn,Annual,3.00219,90,7.87,7.87,-2.31,156,156,0.684554839,4.2075,19.5525,230,55,4.5
11/28/2011,2011,Arlington WI,Building,R3,November,Corn,Annual,0.586319,135,7.87,7.87,-2.31,156,156,0.680793548,4.3175,9.8725,260,55,3.866666667
11/28/2011,2011,Arlington WI,Building,R4,November,Corn,Annual,2.00759,67,7.87,7.87,-2.31,156,156,0.624374194,3.63,35.7775,270,60,4.25
11/28/2011,2011,Arlington WI,Building,R5,November,Corn,Annual,1.06986,67,7.87,7.87,-2.31,156,156,0.594283871,5.005,19.9375,265,125,3.766666667
12/12/2011,2011,Arlington WI,Building,R1,December,Corn,Annual,0.223092,135,0,0,1.48,170,170,0.41186129,17.545,49.555,280,65,3.583333333
12/12/2011,2011,Arlington WI,Building,R2,December,Corn,Annual,5.25439,90,0,0,1.48,170,170,0.472041935,5.8025,31.4325,230,55,4.5
12/12/2011,2011,Arlington WI,Building,R3,December,Corn,Annual,14.2789,135,0,0,1.48,170,170,0.359203226,5.6375,23.1275,260,55,3.866666667
12/12/2011,2011,Arlington WI,Building,R4,December,Corn,Annual,2.52313,67,0,0,1.48,170,170,0.41186129,3.4375,25.08,270,60,4.25
12/12/2011,2011,Arlington WI,Building,R5,December,Corn,Annual,2.35934,67,0,0,1.48,170,170,0.357322581,4.235,16.555,265,125,3.766666667
3/26/2012,2012,Arlington WI,Building,R1,March,Corn,Annual,12.409,135,0.5,9.89,2.71,275,275,0.555634903,13.548504,18.732608,280,65,3.583333333
3/26/2012,2012,Arlington WI,Building,R2,March,Corn,Annual,6.76232,135,0.5,9.89,2.71,275,275,0.512457427,15.52229,23.34539,230,55,4.5
3/26/2012,2012,Arlington WI,Building,R3,March,Corn,Annual,3.83148,135,0.5,9.89,2.71,275,275,0.520079597,12.721901,17.91803,260,55,3.866666667
3/26/2012,2012,Arlington WI,Building,R4,March,Corn,Annual,6.96877,56,0.5,9.89,2.71,275,275,0.515923371,11.192266,15.490437,270,60,4.25
3/26/2012,2012,Arlington WI,Building,R5,March,Corn,Annual,13.3291,135,0.5,9.89,2.71,275,275,0.524605113,15.842563,21.158214,265,125,3.766666667
4/9/2012,2012,Arlington WI,Building,R1,April,Corn,Annual,2.41328,135,0,0,6.13,289,289,0.508150323,13.751731,21.320629,280,65,3.583333333
4/9/2012,2012,Arlington WI,Building,R2,April,Corn,Annual,15.8887,135,0,0,6.13,289,289,0.465185702,16.100254,26.734433,230,55,4.5
4/9/2012,2012,Arlington WI,Building,R3,April,Corn,Annual,6.25684,135,0,0,6.13,289,289,0.472778806,12.941837,20.512388,260,55,3.866666667
4/9/2012,2012,Arlington WI,Building,R4,April,Corn,Annual,8.20689,56,0,0,6.13,289,289,0.467890839,11.502501,17.485927,270,60,4.25
4/24/2012,2012,Arlington WI,Building,R1,April,Corn,Annual,0.784851,135,0,34.29,9.99,304,304,0.540939371,14.335763,22.214864,280,65,3.583333333
4/24/2012,2012,Arlington WI,Building,R2,April,Corn,Annual,12.9914,135,0,34.29,9.99,304,304,0.500858976,16.631212,28.873344,230,55,4.5
4/24/2012,2012,Arlington WI,Building,R3,April,Corn,Annual,1.33073,135,0,34.29,9.99,304,304,0.505344742,13.724811,21.34559,260,55,3.866666667
4/24/2012,2012,Arlington WI,Building,R4,April,Corn,Annual,8.85872,56,0,34.29,9.99,304,304,0.50756775,12.13755,19.119879,270,60,4.25
4/24/2012,2012,Arlington WI,Building,R5,April,Corn,Annual,7.18616,135,0,34.29,9.99,304,304,0.510917008,17.484725,25.391316,265,125,3.766666667
5/8/2012,2012,Arlington WI,Building,R1,May,Corn,Annual,4.62295,135,21.59,39.36,12.51,4,318,0.589539089,19.970124,24.428827,280,65,3.583333333
5/8/2012,2012,Arlington WI,Building,R2,May,Corn,Annual,8.59924,135,21.59,39.36,12.51,4,318,0.551956532,17.115213,31.470277,230,55,4.5
5/8/2012,2012,Arlington WI,Building,R3,May,Corn,Annual,8.99438,135,21.59,39.36,12.51,4,318,0.553235798,14.697299,22.898111,260,55,3.866666667
5/8/2012,2012,Arlington WI,Building,R4,May,Corn,Annual,11.1489,56,21.59,39.36,12.51,4,318,0.560459613,12.382561,20.732422,270,60,4.25
5/8/2012,2012,Arlington WI,Building,R5,May,Corn,Annual,4.77054,135,21.59,39.36,12.51,4,318,0.559715476,18.760946,27.568111,265,125,3.766666667
5/21/2012,2012,Arlington WI,Building,R1,May,Corn,Annual,2.70968,135,0,1.01,14.65,17,331,0.489353274,18.797286,36.976907,280,65,3.583333333
5/21/2012,2012,Arlington WI,Building,R2,May,Corn,Annual,5.10851,135,0,1.01,14.65,17,331,0.446093306,16.179637,38.178157,230,55,4.5
5/21/2012,2012,Arlington WI,Building,R3,May,Corn,Annual,1.56885,135,0,1.01,14.65,17,331,0.453896274,14.106125,28.742277,260,55,3.866666667
5/21/2012,2012,Arlington WI,Building,R4,May,Corn,Annual,7.2061,56,0,1.01,14.65,17,331,0.448782629,12.316032,24.797824,270,60,4.25
5/21/2012,2012,Arlington WI,Building,R5,May,Corn,Annual,-0.00438975,135,0,1.01,14.65,17,331,0.458267492,18.339272,34.859786,265,125,3.766666667
6/1/2012,2012,Arlington WI,Building,R1,June,Corn,Annual,7.84043,135,6.35,20.57,13.18,28,342,0.570230419,14.899784,36.449382,280,65,3.583333333
6/1/2012,2012,Arlington WI,Building,R2,June,Corn,Annual,7.03421,135,6.35,20.57,13.18,28,342,0.518705016,13.951633,36.767015,230,55,4.5
6/1/2012,2012,Arlington WI,Building,R3,June,Corn,Annual,3.29634,135,6.35,20.57,13.18,28,342,0.529622161,12.068523,26.308402,260,55,3.866666667
6/1/2012,2012,Arlington WI,Building,R4,June,Corn,Annual,8.90026,56,6.35,20.57,13.18,28,342,0.523766089,10.264751,21.602737,270,60,4.25
6/1/2012,2012,Arlington WI,Building,R5,June,Corn,Annual,0.126454,135,6.35,20.57,13.18,28,342,0.532497839,16.289673,34.216841,265,125,3.766666667
6/4/2012,2012,Arlington WI,Building,R1,June,Corn,Annual,1.55696,135,0,10.92,19.46,31,345,0.536590806,13.733873,35.183065,280,65,3.583333333
6/4/2012,2012,Arlington WI,Building,R2,June,Corn,Annual,4.75874,135,0,10.92,19.46,31,345,0.488142395,13.032693,35.26896,230,55,4.5
6/4/2012,2012,Arlington WI,Building,R3,June,Corn,Annual,5.1795,135,0,10.92,19.46,31,345,0.497241298,11.094599,24.785972,260,55,3.866666667
6/4/2012,2012,Arlington WI,Building,R4,June,Corn,Annual,3.3819,56,0,10.92,19.46,31,345,0.491407024,9.402378,19.703202,270,60,4.25
6/4/2012,2012,Arlington WI,Building,R5,June,Corn,Annual,2.67949,135,0,10.92,19.46,31,345,0.500935056,15.309443,33.086352,265,125,3.766666667
6/18/2012,2012,Arlington WI,Building,R1,June,Corn,Annual,10.5515,135,1.53,3.82,27.24,45,11,0.437852234,33.260588,85.390025,280,65,3.583333333
6/18/2012,2012,Arlington WI,Building,R2,June,Corn,Annual,8.82783,135,1.53,3.82,27.24,45,11,0.366687339,38.712707,84.917204,230,55,4.5
6/18/2012,2012,Arlington WI,Building,R3,June,Corn,Annual,1.45809,135,1.53,3.82,27.24,45,11,0.376968056,35.200042,79.551709,260,55,3.866666667
6/18/2012,2012,Arlington WI,Building,R4,June,Corn,Annual,7.18871,56,1.53,3.82,27.24,45,11,0.36923775,18.596608,30.970301,270,60,4.25
6/18/2012,2012,Arlington WI,Building,R5,June,Corn,Annual,4.6715,135,1.53,3.82,27.24,45,11,0.377748952,39.268223,88.625619,265,125,3.766666667
7/2/2012,2012,Arlington WI,Building,R1,July,Corn,Annual,1.57045,135,0,0,27.22,59,25,0.345812177,7.313246,111.276569,280,65,3.583333333
7/2/2012,2012,Arlington WI,Building,R2,July,Corn,Annual,3.20325,135,0,0,27.22,59,25,0.292419379,11.997468,113.358457,230,55,4.5
7/2/2012,2012,Arlington WI,Building,R3,July,Corn,Annual,1.31492,135,0,0,27.22,59,25,0.303850282,9.280449,106.767256,260,55,3.866666667
7/2/2012,2012,Arlington WI,Building,R4,July,Corn,Annual,2.02231,56,0,0,27.22,59,25,0.294955258,7.026814,31.78461,270,60,4.25
7/2/2012,2012,Arlington WI,Building,R5,July,Corn,Annual,1.27652,135,0,0,27.22,59,25,0.302345339,10.850365,118.515765,265,125,3.766666667
7/16/2012,2012,Arlington WI,Building,R1,July,Corn,Annual,0.618779,135,0,0,28.13,73,39,0.333295629,6.384682,130.257234,280,65,3.583333333
7/16/2012,2012,Arlington WI,Building,R2,July,Corn,Annual,1.42877,135,0,0,28.13,73,39,0.284509984,7.677761,135.344964,230,55,4.5
7/16/2012,2012,Arlington WI,Building,R3,July,Corn,Annual,0.693016,135,0,0,28.13,73,39,0.295911823,6.90753,127.377679,260,55,3.866666667
7/16/2012,2012,Arlington WI,Building,R4,July,Corn,Annual,1.12517,56,0,0,28.13,73,39,0.287150581,6.739317,47.133053,270,60,4.25
7/16/2012,2012,Arlington WI,Building,R5,July,Corn,Annual,0.915938,135,0,0,28.13,73,39,0.294213258,7.440323,140.315544,265,125,3.766666667
7/19/2012,2012,Arlington WI,Building,R1,July,Corn,Annual,40.5628,135,46.74,46.74,19.59,76,42,0.759286114,,133.454929,280,65,3.583333333
7/19/2012,2012,Arlington WI,Building,R2,July,Corn,Annual,233.648,135,46.74,46.74,19.59,76,42,0.693017694,,139.206364,230,55,4.5
7/19/2012,2012,Arlington WI,Building,R3,July,Corn,Annual,39.2141,135,46.74,46.74,19.59,76,42,0.73870393,,130.953148,260,55,3.866666667
7/19/2012,2012,Arlington WI,Building,R4,July,Corn,Annual,72.8749,56,46.74,46.74,19.59,76,42,0.71762094,,50.799476,270,60,4.25
7/19/2012,2012,Arlington WI,Building,R5,July,Corn,Annual,288.489,135,46.74,46.74,19.59,76,42,0.68264682,,144.332215,265,125,3.766666667
7/31/2012,2012,Arlington WI,Building,R5,July,Corn,Annual,48.1354,135,0,50.3,23.18,88,54,0.674541579,,135.783324,265,125,3.766666667
7/31/2012,2012,Arlington WI,Building,R1,July,Corn,Annual,147.122,135,0,50.3,23.18,88,54,0.599010417,,134.203077,280,65,3.583333333
7/31/2012,2012,Arlington WI,Building,R2,July,Corn,Annual,225.698,135,0,50.3,23.18,88,54,0.65530843,,140.287392,230,55,4.5
7/31/2012,2012,Arlington WI,Building,R3,July,Corn,Annual,16.3064,135,0,50.3,23.18,88,54,0.579087491,,122.048259,260,55,3.866666667
7/31/2012,2012,Arlington WI,Building,R4,July,Corn,Annual,129.312,56,0,50.3,23.18,88,54,0.607576314,,52.201739,270,60,4.25
8/13/2012,2012,Arlington WI,Building,R5,August,Corn,Annual,7.27778,135,0,7.37,17.77,101,67,0.483976339,,95.118961,265,125,3.766666667
8/13/2012,2012,Arlington WI,Building,R1,August,Corn,Annual,54.5416,135,0,7.37,17.77,101,67,0.448038919,,83.589437,280,65,3.583333333
8/13/2012,2012,Arlington WI,Building,R2,August,Corn,Annual,100.714,135,0,7.37,17.77,101,67,0.459259532,,93.850301,230,55,4.5
8/13/2012,2012,Arlington WI,Building,R3,August,Corn,Annual,3.59234,135,0,7.37,17.77,101,67,0.450361944,,69.799329,260,55,3.866666667
8/13/2012,2012,Arlington WI,Building,R4,August,Corn,Annual,41.7021,56,0,7.37,17.77,101,67,0.460002815,,15.942898,270,60,4.25
8/27/2012,2012,Arlington WI,Building,R5,August,Corn,Annual,1.69919,135,12.19,12.19,20.96,115,81,0.471404226,,12.731318,265,125,3.766666667
8/27/2012,2012,Arlington WI,Building,R1,August,Corn,Annual,134.575,135,12.19,12.19,20.96,115,81,0.426646581,,10.185485,280,65,3.583333333
8/27/2012,2012,Arlington WI,Building,R2,August,Corn,Annual,47.6991,135,12.19,12.19,20.96,115,81,0.431452056,,12.074798,230,55,4.5
8/27/2012,2012,Arlington WI,Building,R3,August,Corn,Annual,3.42856,135,12.19,12.19,20.96,115,81,0.415934597,,8.854803,260,55,3.866666667
8/27/2012,2012,Arlington WI,Building,R4,August,Corn,Annual,16.1494,56,12.19,12.19,20.96,115,81,0.435685645,,3.350302,270,60,4.25
9/10/2012,2012,Arlington WI,Building,R5,September,Corn,Annual,1.63802,135,10.66,17.01,15.65,129,95,0.416679589,3.24859,3.568288,265,125,3.766666667
9/10/2012,2012,Arlington WI,Building,R1,September,Corn,Annual,19.0493,135,10.66,17.01,15.65,129,95,0.375747347,2.718613,3.027386,280,65,3.583333333
9/10/2012,2012,Arlington WI,Building,R2,September,Corn,Annual,11.6657,135,10.66,17.01,15.65,129,95,0.385770758,2.795074,3.096372,230,55,4.5
9/10/2012,2012,Arlington WI,Building,R3,September,Corn,Annual,0.999605,135,10.66,17.01,15.65,129,95,0.372332694,2.591851,2.815241,260,55,3.866666667
9/10/2012,2012,Arlington WI,Building,R4,September,Corn,Annual,5.87883,56,10.66,17.01,15.65,129,95,0.385089879,2.385747,2.050695,270,60,4.25
9/24/2012,2012,Arlington WI,Building,R5,September,Corn,Annual,0.416505,135,3.81,6.1,10.75,143,109,0.360048234,2.788043,1.633157,265,125,3.766666667
9/24/2012,2012,Arlington WI,Building,R1,September,Corn,Annual,1.64698,135,3.81,6.1,10.75,143,109,0.31828979,2.634882,1.786387,280,65,3.583333333
9/24/2012,2012,Arlington WI,Building,R2,September,Corn,Annual,2.7728,135,3.81,6.1,10.75,143,109,0.329289855,2.388852,1.366212,230,55,4.5
9/24/2012,2012,Arlington WI,Building,R3,September,Corn,Annual,0.363692,135,3.81,6.1,10.75,143,109,0.319453653,2.267636,1.388915,260,55,3.866666667
9/24/2012,2012,Arlington WI,Building,R4,September,Corn,Annual,1.17108,56,3.81,6.1,10.75,143,109,0.327487427,2.204753,1.269484,270,60,4.25
10/8/2012,2012,Arlington WI,Building,R5,October,Corn,Annual,1.37271,135,0,0,8.19,157,123,0.321826685,4.675859,2.873045,265,125,3.766666667
10/8/2012,2012,Arlington WI,Building,R1,October,Corn,Annual,0.537943,135,0,0,8.19,157,123,0.275531185,4.479698,3.555036,280,65,3.583333333
10/8/2012,2012,Arlington WI,Building,R2,October,Corn,Annual,0.892186,135,0,0,8.19,157,123,0.287236492,4.083404,2.45111,230,55,4.5
10/8/2012,2012,Arlington WI,Building,R3,October,Corn,Annual,0.728775,135,0,0,8.19,157,123,0.2774815,3.837263,2.576016,260,55,3.866666667
10/8/2012,2012,Arlington WI,Building,R4,October,Corn,Annual,0.602101,56,0,0,8.19,157,123,0.285123331,3.702281,2.452711,270,60,4.25
10/31/2012,2012,Arlington WI,Building,R5,October,Corn,Annual,1.75364,135,0,13.72,1.06,180,146,0.495777815,10.7444,5.897879,265,125,3.766666667
10/31/2012,2012,Arlington WI,Building,R1,October,Corn,Annual,2.20206,135,0,13.72,1.06,180,146,0.527889403,8.783728,6.075456,280,65,3.583333333
10/31/2012,2012,Arlington WI,Building,R2,October,Corn,Annual,1.0112,135,0,13.72,1.06,180,146,0.483083032,9.138513,5.268536,230,55,4.5
10/31/2012,2012,Arlington WI,Building,R3,October,Corn,Annual,11.4394,135,0,13.72,1.06,180,146,0.4912305,8.664135,5.039825,260,55,3.866666667
10/31/2012,2012,Arlington WI,Building,R4,October,Corn,Annual,2.58656,56,0,13.72,1.06,180,146,0.485533,7.901634,4.892044,270,60,4.25
11/13/2012,2012,Arlington WI,Building,R5,November,Corn,Annual,0.93911,135,19.05,22.86,-2.82,193,159,0.62283121,12.702403,7.74014,265,125,3.766666667
11/13/2012,2012,Arlington WI,Building,R1,November,Corn,Annual,3.35837,135,19.05,22.86,-2.82,193,159,0.654105911,10.225509,7.610092,280,65,3.583333333
11/13/2012,2012,Arlington WI,Building,R2,November,Corn,Annual,0.609985,135,19.05,22.86,-2.82,193,159,0.611363548,10.791757,6.943745,230,55,4.5
11/13/2012,2012,Arlington WI,Building,R3,November,Corn,Annual,2.2468,135,19.05,22.86,-2.82,193,159,0.615078677,10.047122,6.523932,260,55,3.866666667
11/13/2012,2012,Arlington WI,Building,R4,November,Corn,Annual,0.486031,56,19.05,22.86,-2.82,193,159,0.623281282,9.02479,6.204734,270,60,4.25
11/26/2012,2012,Arlington WI,Building,R5,November,Corn,Annual,0.662052,135,0,2.02,-5.58,206,172,0.463443968,14.007575,9.924182,265,125,3.766666667
11/26/2012,2012,Arlington WI,Building,R1,November,Corn,Annual,0.19658,135,0,2.02,-5.58,206,172,0.494722516,11.343071,9.443025,280,65,3.583333333
11/26/2012,2012,Arlington WI,Building,R2,November,Corn,Annual,0.528471,135,0,2.02,-5.58,206,172,0.451050516,11.994308,8.913342,230,55,4.5
11/26/2012,2012,Arlington WI,Building,R3,November,Corn,Annual,0.739927,135,0,2.02,-5.58,206,172,0.459077024,11.098276,8.296253,260,55,3.866666667
11/26/2012,2012,Arlington WI,Building,R4,November,Corn,Annual,0.277737,56,0,2.02,-5.58,206,172,0.453609903,9.652217,7.638807,270,60,4.25
12/10/2012,2012,Arlington WI,Building,R5,December,Corn,Annual,1.373,135,3.05,4.32,-2.65,220,186,0.551009371,15.19155,12.481135,265,125,3.766666667
12/10/2012,2012,Arlington WI,Building,R1,December,Corn,Annual,3.18433,135,3.05,4.32,-2.65,220,186,0.580658169,12.067928,11.601072,280,65,3.583333333
12/10/2012,2012,Arlington WI,Building,R2,December,Corn,Annual,1.39522,135,3.05,4.32,-2.65,220,186,0.538058992,12.586368,11.133858,230,55,4.5
12/10/2012,2012,Arlington WI,Building,R3,December,Corn,Annual,0.941029,135,3.05,4.32,-2.65,220,186,0.546029081,11.590942,10.301166,260,55,3.866666667
